,0,1,2
0,0.07174801435551643,-0.45587236481127447,1.1678211587277911
0,0.09565718822804466,0.06542255241130995,0.6246060868483124
0,0.030169600176595517,-0.2087420770215498,0.8821013000939715
0,0.009644710544372768,0.07974581967967734,-0.007234553809886413
0,0.0,0.0,0.0
0,0.0,0.0,0.0
0,0.0,0.0,0.0
0,0.0,0.0,0.0
0,-0.011515411559346057,0.5922922858545387,-0.45519082013530004
0,-0.03669225850768302,-0.029319061377620914,0.7882187345188887
0,0.06918594328877742,-0.171297049247344,0.8264827424054765
0,0.048300300589030454,-0.21095340998120382,1.1118500917122518
0,-0.020016046757050945,-0.1373575252000122,1.0994105343703129
0,-0.0436163975918569,-0.13437919630462697,0.40992014435149776
0,0.005626546406041893,0.5845598558203846,-0.4036407496472759
0,0.0,0.0,0.0
0,0.013846554180842343,2.0565113678799927,-1.8958811103293565
0,0.0,0.0,0.0
0,0.0,0.0,0.0
0,0.09006668904377588,-0.021492120125985947,0.36466414994169527
0,0.05689281969714757,-0.3053325389133086,1.0849093717326384
0,0.08281468689846523,0.006059568296002404,0.7164522559412849
0,-0.0529680030102237,-0.1846121324872475,0.6754629520135489
0,-0.025102963184791667,0.22791917271498552,-0.11340072306782457
0,0.0,0.0,0.0
0,0.0,0.0,0.0
0,0.0,0.0,0.0
0,-0.0002071557653050711,-0.008733179880653584,0.014475197904682458
0,0.001919078427993358,1.7461929719558702,-1.6685821713065607
0,0.09969017818974361,0.026365049818064035,0.2153131204562732
0,0.10205377718773645,-0.0582710403114281,0.6250866162012706
0,0.02733336146039706,-0.09846212736710735,0.9491771434661371
0,0.006194849035244111,-0.09439308306456529,1.0900083895577837
0,-0.06954448269817451,-0.1142541701114525,0.4742379323383723
0,-0.00015320528679349112,-0.012376114099115383,0.017606566500007678
0,0.0,0.0,0.0
0,0.0,0.0,0.0
0,0.0,0.0,0.0
0,-0.0011881652585010935,1.3318222790866185,-1.27078459220129
0,-0.0042483139621038194,-0.39980688081610416,1.1895302266786463
0,0.114845726080513,0.054264446241542114,0.3253145750657507
0,0.026647279901465943,-0.13667082563112665,0.7917560771550582
0,-0.009614711097168114,-0.1719106188607512,1.181982763980976
0,-0.05119958124376888,-0.16767430569499858,0.7841610137169337
0,-0.0016726140325015757,-0.012803869765765048,0.0805342711377086
0,0.00240512883408053,-0.18427550116961544,0.4502031274482006
0,0.0,0.0,0.0
0,0.0,0.0,0.0
0,-0.0023909528799426092,0.5413827632332912,-0.5083358036456637
0,0.006690380423432309,0.35094254503759403,-0.3074643270659361
0,0.11519144927349427,-0.021760189158061605,0.3042978704162306
0,0.04487102382268076,-0.39626594653720315,1.3146782257923344
0,0.05100088973338341,-0.081531350329475,0.8261486902734365
0,0.03842211132493889,-0.38482004741196285,1.2434644654914075
0,0.0060276272360089075,1.4215716153144708,-1.351086892608542
0,0.0,0.0,0.0
0,0.0,0.0,0.0
0,0.0,0.0,0.0
0,0.00028292159669257344,0.010810248681550134,-0.010609834389626567
0,0.013528556258881066,0.18051127595363242,0.34993513888193173
0,0.031726606501493705,0.11684831356012593,0.6724588365796554
0,0.06815647876796588,-0.5131071382111877,1.2210343350738437
0,0.034913956920477655,-0.6091707041224629,1.7204990497175676
0,0.003191133356310397,-0.5897193743367477,1.606333262440338
0,-0.03791403306252326,-0.11823030931325738,0.36698745113883435
0,0.0,0.0,0.0
0,0.0,0.0,0.0
0,0.0,0.0,0.0
0,0.0019497080159378267,1.4853033665025532,-1.427032074463596
0,-0.01567225322533147,0.29280196393796726,-0.17537068114342264
0,0.10579393795761834,-0.12068412799786116,0.5849426476540383
0,0.045910921028092286,-0.05805474520951015,0.8942324738345405
0,0.10123914518776714,-0.3249821565206187,0.8540667622629287
0,-0.003856652568585296,-0.1411826288274297,1.1014108746385953
0,0.0017929664179331401,-0.08467831706173445,0.9839987874564693
0,-0.0024088905036663507,1.0808169874703295,-0.9337897825100743
0,-0.01268552075340959,-0.0752373510120973,0.45279947472436133
0,0.0,0.0,0.0
0,0.012811007776678401,0.2058533301906058,-0.1402834024702005
0,-0.030251604695923008,-0.0036492056131179756,0.21244492902950135
0,0.05543670898865091,-0.1390442753410736,0.8962701829227575
0,0.12144523923833586,-0.26280719190698787,0.7991804177090103
0,0.05823877991303643,-0.32445107081144764,1.0816391082832142
0,0.05265888366919234,-0.36916230075415135,1.4156207998104389
0,0.04896750447368126,-0.2021219481823789,1.0768023046703281
0,-0.00031239113564990485,-0.20708530283731155,0.5625878102793251
0,0.0,0.0,0.0
0,0.0,0.0,0.0
0,-0.0024948015756561426,0.47300779061155745,-0.3996637170299998
0,0.0,0.0,0.0
0,0.03715783169110725,0.11021922739170315,-0.04092394092311642
0,0.10869762561530215,-0.16349217579167827,0.6223155571767496
0,0.12187744167824566,0.07850063437229576,0.3892481619665899
0,0.009087495519694459,-0.1477352703339208,0.9457303050679553
0,0.00395087208472785,0.030693506742204196,0.05672828738599618
0,0.0,0.0,0.0
0,0.0,0.0,0.0
0,0.0,0.0,0.0
0,0.0,0.0,0.0
0,0.0006132675003272167,0.6451377324151778,-0.6021519647823652
0,0.09466261056506975,0.8321511134508535,-0.7040172883770319
0,0.03989151413770148,-0.6767088829695111,1.5686897747963602
0,0.10028814789695849,-0.3366671882244961,1.1342638933043805
0,0.132639072647143,0.15348368808807206,0.13664951702059225
0,-0.0495551432730682,0.04499022837653996,0.20906641038974877
0,0.0,0.0,0.0
0,0.0,0.0,0.0
0,0.0,0.0,0.0
0,-0.004520232375613057,0.835555756972334,-0.7911612283140808
0,0.007270212403858047,0.3269462091037286,-0.20038579407989207
0,0.06572029036945362,-0.07146246497830744,0.5486542275907222
0,0.11491035539348614,-0.26053134580348425,1.0033455634941393
0,0.014669151397304455,-0.09995310594752904,0.8417058160996118
0,0.009046652269716555,-0.15959132395445685,1.0645644255793854
0,-0.019163569225717984,-0.10301312804300222,1.0081958059597953
0,-0.022876322634115237,0.04171093036205639,0.10486420496374416
